participant	trial	trial_withinbloc	trial_file_id	is_idTrack	is_practice	complexity_globalcrowding	complexity_crowding	complexity_innercrowding	complexity_deformation	globalcrowding	crowding	innercrowding	deformation	trial_start	trial_end	task_start	task_end	highlight_start	highlight_end	animation_start	animation_end	answer_start	answer_end	target_0	target_1	target_2	answer_0	answer_1	answer_2	error_0	error_1	error_2	error	normalized_error	noID_hits	noID_accuracy	noID_perfect	ID_hits	ID_accuracy	ID_perfect	ID_wrongID	ID_wrongID_percent	any_ID_wrongID
p15	94	14	57	false	false	L	L	H	H	0.5458	0.4260	9.5403	0.0295	2014-02-24 12:20:28.789	2014-02-24 12:20:39.179	2014-02-24 12:20:29.086	2014-02-24 12:20:38.025	2014-02-24 12:20:29.086	2014-02-24 12:20:33.844	2014-02-24 12:20:34.078	2014-02-24 12:20:35.95	2014-02-24 12:20:35.95	2014-02-24 12:20:38.025	9	10	12	9	10	12	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	95	15	32	false	false	M	H	H	H	0.7181	0.6874	11.4782	0.0352	2014-02-24 12:20:39.475	2014-02-24 12:20:51.784	2014-02-24 12:20:39.803	2014-02-24 12:20:50.754	2014-02-24 12:20:39.803	2014-02-24 12:20:46.667	2014-02-24 12:20:46.854	2014-02-24 12:20:48.726	2014-02-24 12:20:48.726	2014-02-24 12:20:50.754	6	19	24	6	7	24	0.0000	0.0814	0.0000	0.0271	0.0603	2	0.6667	0	2	0.6667	0	0	0.0000	0
p15	96	16	56	false	false	M	H	H	H	0.7284	0.6495	9.9814	0.0309	2014-02-24 12:20:55.715	2014-02-24 12:21:03.952	2014-02-24 12:20:56.011	2014-02-24 12:21:02.049	2014-02-24 12:20:56.011	2014-02-24 12:20:57.603	2014-02-24 12:20:57.696	2014-02-24 12:20:59.568	2014-02-24 12:20:59.568	2014-02-24 12:21:02.049	11	17	23	16	17	27	0.1011	0.0000	0.0994	0.0668	0.1205	1	0.3333	0	1	0.3333	0	0	0.0000	0
p15	97	17	0	false	false	M	L	H	H	0.6451	0.4649	10.0161	0.0326	2014-02-24 12:21:04.248	2014-02-24 12:21:12.906	2014-02-24 12:21:04.654	2014-02-24 12:21:12.282	2014-02-24 12:21:04.654	2014-02-24 12:21:08.803	2014-02-24 12:21:08.991	2014-02-24 12:21:10.863	2014-02-24 12:21:10.863	2014-02-24 12:21:12.282	2	4	18	2	4	18	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	98	18	40	false	false	M	L	H	L	0.6676	0.4377	10.9385	0.0045	2014-02-24 12:21:13.218	2014-02-24 12:21:20.347	2014-02-24 12:21:13.577	2014-02-24 12:21:19.723	2014-02-24 12:21:13.577	2014-02-24 12:21:15.714	2014-02-24 12:21:15.808	2014-02-24 12:21:17.695	2014-02-24 12:21:17.695	2014-02-24 12:21:19.723	1	4	24	1	4	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	99	19	3	false	false	M	H	L	H	0.7334	0.6549	2.6317	0.0345	2014-02-24 12:21:20.644	2014-02-24 12:21:26.104	2014-02-24 12:21:20.893	2014-02-24 12:21:25.558	2014-02-24 12:21:20.893	2014-02-24 12:21:22.36	2014-02-24 12:21:22.516	2014-02-24 12:21:24.388	2014-02-24 12:21:24.388	2014-02-24 12:21:25.558	1	5	10	1	5	10	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	100	20	22	false	false	M	L	H	L	0.6611	0.4646	11.5595	0.0107	2014-02-24 12:21:26.4	2014-02-24 12:21:32.547	2014-02-24 12:21:26.587	2014-02-24 12:21:31.907	2014-02-24 12:21:26.587	2014-02-24 12:21:27.882	2014-02-24 12:21:27.96	2014-02-24 12:21:29.832	2014-02-24 12:21:29.832	2014-02-24 12:21:31.907	5	20	21	5	20	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	101	21	53	false	false	M	H	H	L	0.7207	0.6211	11.4649	0.0099	2014-02-24 12:21:32.843	2014-02-24 12:21:40.69	2014-02-24 12:21:33.093	2014-02-24 12:21:38.49	2014-02-24 12:21:33.093	2014-02-24 12:21:34.699	2014-02-24 12:21:34.809	2014-02-24 12:21:36.681	2014-02-24 12:21:36.681	2014-02-24 12:21:38.49	18	20	26	19	20	26	0.2475	0.0000	0.0000	0.0825	0.1792	2	0.6667	0	2	0.6667	0	0	0.0000	0
p15	102	22	59	false	false	H	H	H	L	0.7675	0.6306	12.2561	0.0040	2014-02-24 12:21:40.986	2014-02-24 12:21:48.459	2014-02-24 12:21:41.283	2014-02-24 12:21:47.819	2014-02-24 12:21:41.283	2014-02-24 12:21:43.935	2014-02-24 12:21:44.044	2014-02-24 12:21:45.916	2014-02-24 12:21:45.916	2014-02-24 12:21:47.819	7	13	23	7	13	23	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	103	23	60	false	false	M	H	H	H	0.7265	0.6251	9.6442	0.0318	2014-02-24 12:21:48.755	2014-02-24 12:21:58.302	2014-02-24 12:21:49.051	2014-02-24 12:21:57.101	2014-02-24 12:21:49.051	2014-02-24 12:21:53.341	2014-02-24 12:21:53.435	2014-02-24 12:21:55.307	2014-02-24 12:21:55.307	2014-02-24 12:21:57.101	8	9	27	8	6	27	0.0000	0.1161	0.0000	0.0387	0.0929	2	0.6667	0	2	0.6667	0	0	0.0000	0
p15	104	24	18	false	false	M	H	L	L	0.6975	0.6334	3.1409	0.0108	2014-02-24 12:22:02.265	2014-02-24 12:22:07.943	2014-02-24 12:22:02.452	2014-02-24 12:22:07.491	2014-02-24 12:22:02.452	2014-02-24 12:22:04.012	2014-02-24 12:22:04.121	2014-02-24 12:22:05.993	2014-02-24 12:22:05.993	2014-02-24 12:22:07.491	12	16	28	12	16	28	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	105	25	41	false	false	H	H	L	H	0.7519	0.6471	3.7563	0.0359	2014-02-24 12:22:08.255	2014-02-24 12:22:15.462	2014-02-24 12:22:08.567	2014-02-24 12:22:14.355	2014-02-24 12:22:08.567	2014-02-24 12:22:10.907	2014-02-24 12:22:11.001	2014-02-24 12:22:12.873	2014-02-24 12:22:12.873	2014-02-24 12:22:14.355	1	9	24	1	9	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	106	26	36	false	false	M	L	L	H	0.6949	0.4644	3.9943	0.0300	2014-02-24 12:22:15.79	2014-02-24 12:22:24.62	2014-02-24 12:22:16.102	2014-02-24 12:22:24.011	2014-02-24 12:22:16.102	2014-02-24 12:22:19.862	2014-02-24 12:22:19.924	2014-02-24 12:22:21.796	2014-02-24 12:22:21.796	2014-02-24 12:22:24.011	1	14	25	1	14	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	107	27	43	false	false	M	L	H	L	0.6730	0.4621	11.9111	0.0099	2014-02-24 12:22:24.916	2014-02-24 12:22:32.326	2014-02-24 12:22:25.181	2014-02-24 12:22:31.733	2014-02-24 12:22:25.181	2014-02-24 12:22:28.083	2014-02-24 12:22:28.192	2014-02-24 12:22:30.064	2014-02-24 12:22:30.064	2014-02-24 12:22:31.733	11	12	25	11	12	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	108	28	27	false	false	M	H	L	L	0.6906	0.6868	1.3732	0.0044	2014-02-24 12:22:32.638	2014-02-24 12:22:37.88	2014-02-24 12:22:32.919	2014-02-24 12:22:37.193	2014-02-24 12:22:32.919	2014-02-24 12:22:34.136	2014-02-24 12:22:34.245	2014-02-24 12:22:36.117	2014-02-24 12:22:36.117	2014-02-24 12:22:37.193	4	13	29	4	13	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	109	29	31	false	false	M	H	L	H	0.7315	0.6691	3.3474	0.0346	2014-02-24 12:22:38.192	2014-02-24 12:22:44.603	2014-02-24 12:22:38.207	2014-02-24 12:22:43.48	2014-02-24 12:22:38.207	2014-02-24 12:22:40.064	2014-02-24 12:22:40.157	2014-02-24 12:22:42.029	2014-02-24 12:22:42.029	2014-02-24 12:22:43.48	13	26	27	13	26	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	110	30	8	false	false	M	L	L	H	0.6453	0.4537	3.8287	0.0301	2014-02-24 12:22:44.915	2014-02-24 12:22:51.654	2014-02-24 12:22:45.212	2014-02-24 12:22:50.999	2014-02-24 12:22:45.212	2014-02-24 12:22:47.052	2014-02-24 12:22:47.177	2014-02-24 12:22:49.049	2014-02-24 12:22:49.049	2014-02-24 12:22:50.999	19	22	25	19	22	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	111	31	39	false	false	M	L	H	H	0.6409	0.4692	10.3232	0.0298	2014-02-24 12:22:51.951	2014-02-24 12:23:00.5	2014-02-24 12:22:52.232	2014-02-24 12:22:59.938	2014-02-24 12:22:52.232	2014-02-24 12:22:56.116	2014-02-24 12:22:56.21	2014-02-24 12:22:58.082	2014-02-24 12:22:58.082	2014-02-24 12:22:59.938	12	27	29	12	27	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	112	32	19	false	false	M	L	L	L	0.6653	0.4682	3.6315	0.0057	2014-02-24 12:23:04.462	2014-02-24 12:23:11.794	2014-02-24 12:23:04.68	2014-02-24 12:23:11.186	2014-02-24 12:23:04.68	2014-02-24 12:23:07.239	2014-02-24 12:23:07.395	2014-02-24 12:23:09.267	2014-02-24 12:23:09.267	2014-02-24 12:23:11.186	4	10	13	4	10	13	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	113	33	42	false	false	H	H	H	H	0.7778	0.6106	10.8001	0.0339	2014-02-24 12:23:12.09	2014-02-24 12:23:18.83	2014-02-24 12:23:12.356	2014-02-24 12:23:17.769	2014-02-24 12:23:12.356	2014-02-24 12:23:13.962	2014-02-24 12:23:14.072	2014-02-24 12:23:15.944	2014-02-24 12:23:15.944	2014-02-24 12:23:17.769	1	3	18	1	3	21	0.0000	0.0000	0.1023	0.0341	0.0863	2	0.6667	0	2	0.6667	0	0	0.0000	0
p15	114	34	25	false	false	H	H	L	H	0.7469	0.6129	3.8289	0.0301	2014-02-24 12:23:19.126	2014-02-24 12:23:25.787	2014-02-24 12:23:19.422	2014-02-24 12:23:25.163	2014-02-24 12:23:19.422	2014-02-24 12:23:21.747	2014-02-24 12:23:21.84	2014-02-24 12:23:23.712	2014-02-24 12:23:23.712	2014-02-24 12:23:25.163	3	4	18	3	4	18	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	115	35	35	false	false	L	L	H	L	0.6192	0.4536	13.1279	0.0104	2014-02-24 12:23:26.084	2014-02-24 12:23:33.868	2014-02-24 12:23:26.38	2014-02-24 12:23:32.604	2014-02-24 12:23:26.38	2014-02-24 12:23:28.143	2014-02-24 12:23:28.252	2014-02-24 12:23:30.124	2014-02-24 12:23:30.124	2014-02-24 12:23:32.604	13	17	29	13	17	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	116	36	13	false	false	M	L	L	H	0.6632	0.4395	2.7122	0.0296	2014-02-24 12:23:34.18	2014-02-24 12:23:41.325	2014-02-24 12:23:34.305	2014-02-24 12:23:40.607	2014-02-24 12:23:34.305	2014-02-24 12:23:36.083	2014-02-24 12:23:36.224	2014-02-24 12:23:38.096	2014-02-24 12:23:38.096	2014-02-24 12:23:40.607	1	15	25	1	15	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	117	37	6	false	false	L	L	L	L	0.5990	0.4084	3.0872	0.0073	2014-02-24 12:23:41.637	2014-02-24 12:23:47.034	2014-02-24 12:23:41.886	2014-02-24 12:23:46.551	2014-02-24 12:23:41.886	2014-02-24 12:23:43.415	2014-02-24 12:23:43.493	2014-02-24 12:23:45.365	2014-02-24 12:23:45.365	2014-02-24 12:23:46.551	4	6	7	4	6	7	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	118	38	11	false	false	M	L	L	L	0.7174	0.4628	2.7658	0.0078	2014-02-24 12:23:47.331	2014-02-24 12:23:52.572	2014-02-24 12:23:47.331	2014-02-24 12:23:51.964	2014-02-24 12:23:47.331	2014-02-24 12:23:48.579	2014-02-24 12:23:48.672	2014-02-24 12:23:50.544	2014-02-24 12:23:50.544	2014-02-24 12:23:51.964	0	23	27	0	23	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	119	39	16	false	false	M	L	L	L	0.6707	0.4460	3.5686	0.0079	2014-02-24 12:23:52.884	2014-02-24 12:23:58.844	2014-02-24 12:23:53.087	2014-02-24 12:23:58.188	2014-02-24 12:23:53.087	2014-02-24 12:23:54.398	2014-02-24 12:23:54.491	2014-02-24 12:23:56.363	2014-02-24 12:23:56.363	2014-02-24 12:23:58.188	16	23	25	16	23	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	120	40	12	false	false	M	L	L	L	0.6909	0.4642	1.9491	0.0087	2014-02-24 12:24:02.635	2014-02-24 12:24:08.391	2014-02-24 12:24:02.837	2014-02-24 12:24:07.876	2014-02-24 12:24:02.837	2014-02-24 12:24:04.054	2014-02-24 12:24:04.148	2014-02-24 12:24:06.02	2014-02-24 12:24:06.02	2014-02-24 12:24:07.876	8	17	25	8	17	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	121	41	29	false	false	M	L	L	L	0.6663	0.4253	1.4142	0.0072	2014-02-24 12:24:08.703	2014-02-24 12:24:14.584	2014-02-24 12:24:09.077	2014-02-24 12:24:13.695	2014-02-24 12:24:09.077	2014-02-24 12:24:10.247	2014-02-24 12:24:10.341	2014-02-24 12:24:12.213	2014-02-24 12:24:12.213	2014-02-24 12:24:13.695	2	13	14	2	13	14	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	122	42	61	false	false	M	H	H	H	0.6530	0.6174	10.5063	0.0291	2014-02-24 12:24:14.881	2014-02-24 12:24:21.23	2014-02-24 12:24:15.083	2014-02-24 12:24:20.091	2014-02-24 12:24:15.083	2014-02-24 12:24:16.441	2014-02-24 12:24:16.534	2014-02-24 12:24:18.406	2014-02-24 12:24:18.406	2014-02-24 12:24:20.091	1	7	11	29	7	11	0.6500	0.0000	0.0000	0.2167	0.3797	2	0.6667	0	2	0.6667	0	0	0.0000	0
p15	123	43	38	false	false	H	H	H	L	0.7714	0.6288	9.7648	0.0056	2014-02-24 12:24:21.542	2014-02-24 12:24:28.562	2014-02-24 12:24:21.979	2014-02-24 12:24:27.392	2014-02-24 12:24:21.979	2014-02-24 12:24:23.554	2014-02-24 12:24:23.71	2014-02-24 12:24:25.582	2014-02-24 12:24:25.582	2014-02-24 12:24:27.392	1	4	25	1	4	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	124	44	49	false	false	M	H	H	H	0.6721	0.6452	9.9221	0.0297	2014-02-24 12:24:28.874	2014-02-24 12:24:36.892	2014-02-24 12:24:28.999	2014-02-24 12:24:35.831	2014-02-24 12:24:28.999	2014-02-24 12:24:32.431	2014-02-24 12:24:32.524	2014-02-24 12:24:34.396	2014-02-24 12:24:34.396	2014-02-24 12:24:35.831	2	28	29	2	8	29	0.0000	0.6353	0.0000	0.2118	0.4973	2	0.6667	0	2	0.6667	0	0	0.0000	0
p15	125	45	47	false	false	M	L	H	H	0.6484	0.4610	10.1743	0.0298	2014-02-24 12:24:37.189	2014-02-24 12:24:46.829	2014-02-24 12:24:37.485	2014-02-24 12:24:45.971	2014-02-24 12:24:37.485	2014-02-24 12:24:41.806	2014-02-24 12:24:41.9	2014-02-24 12:24:43.772	2014-02-24 12:24:43.772	2014-02-24 12:24:45.971	4	10	20	4	10	20	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	126	46	33	false	false	M	H	L	H	0.7010	0.6552	3.8400	0.0317	2014-02-24 12:24:47.141	2014-02-24 12:24:54.255	2014-02-24 12:24:47.36	2014-02-24 12:24:53.35	2014-02-24 12:24:47.36	2014-02-24 12:24:49.247	2014-02-24 12:24:49.341	2014-02-24 12:24:51.213	2014-02-24 12:24:51.213	2014-02-24 12:24:53.35	12	21	29	12	21	29	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	127	47	21	false	false	L	L	L	H	0.6270	0.4492	3.4186	0.0307	2014-02-24 12:24:54.567	2014-02-24 12:25:01.353	2014-02-24 12:24:54.567	2014-02-24 12:25:00.448	2014-02-24 12:24:54.567	2014-02-24 12:24:56.782	2014-02-24 12:24:56.813	2014-02-24 12:24:58.685	2014-02-24 12:24:58.685	2014-02-24 12:25:00.448	4	13	25	4	13	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	128	48	44	false	false	M	L	H	L	0.6358	0.4540	13.4183	0.0091	2014-02-24 12:25:05.3	2014-02-24 12:25:13.271	2014-02-24 12:25:05.534	2014-02-24 12:25:12.46	2014-02-24 12:25:05.534	2014-02-24 12:25:08.607	2014-02-24 12:25:08.732	2014-02-24 12:25:10.604	2014-02-24 12:25:10.604	2014-02-24 12:25:12.46	11	16	25	11	16	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	129	49	28	false	false	M	L	H	L	0.6609	0.4375	13.1897	0.0102	2014-02-24 12:25:13.552	2014-02-24 12:25:21.056	2014-02-24 12:25:13.661	2014-02-24 12:25:19.839	2014-02-24 12:25:13.661	2014-02-24 12:25:15.861	2014-02-24 12:25:15.955	2014-02-24 12:25:17.827	2014-02-24 12:25:17.827	2014-02-24 12:25:19.839	16	20	27	16	20	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	130	50	14	false	false	M	H	L	H	0.7099	0.6237	3.9630	0.0371	2014-02-24 12:25:21.368	2014-02-24 12:25:30.026	2014-02-24 12:25:21.508	2014-02-24 12:25:29.105	2014-02-24 12:25:21.508	2014-02-24 12:25:26.095	2014-02-24 12:25:26.173	2014-02-24 12:25:28.045	2014-02-24 12:25:28.045	2014-02-24 12:25:29.105	2	6	27	2	6	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	131	51	10	false	false	M	L	L	L	0.6719	0.4679	2.5812	0.0022	2014-02-24 12:25:30.338	2014-02-24 12:25:38.169	2014-02-24 12:25:30.478	2014-02-24 12:25:37.373	2014-02-24 12:25:30.478	2014-02-24 12:25:33.77	2014-02-24 12:25:33.863	2014-02-24 12:25:35.735	2014-02-24 12:25:35.735	2014-02-24 12:25:37.373	1	9	21	1	9	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	132	52	26	false	false	M	L	L	H	0.6705	0.4619	2.3374	0.0299	2014-02-24 12:25:38.481	2014-02-24 12:25:46.827	2014-02-24 12:25:38.777	2014-02-24 12:25:46.109	2014-02-24 12:25:38.777	2014-02-24 12:25:41.929	2014-02-24 12:25:42.022	2014-02-24 12:25:43.894	2014-02-24 12:25:43.894	2014-02-24 12:25:46.109	15	22	24	15	22	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	133	53	5	false	false	M	H	L	L	0.7269	0.6219	3.6250	0.0041	2014-02-24 12:25:47.123	2014-02-24 12:25:55.984	2014-02-24 12:25:47.357	2014-02-24 12:25:54.736	2014-02-24 12:25:47.357	2014-02-24 12:25:50.353	2014-02-24 12:25:50.462	2014-02-24 12:25:52.334	2014-02-24 12:25:52.334	2014-02-24 12:25:54.736	4	19	25	4	19	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	134	54	23	false	false	M	L	H	L	0.6874	0.4492	11.0767	0.0097	2014-02-24 12:25:56.281	2014-02-24 12:26:05.095	2014-02-24 12:25:56.359	2014-02-24 12:26:03.738	2014-02-24 12:25:56.359	2014-02-24 12:25:59.697	2014-02-24 12:25:59.822	2014-02-24 12:26:01.694	2014-02-24 12:26:01.694	2014-02-24 12:26:03.738	11	19	23	11	19	23	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	135	55	30	false	false	L	L	L	L	0.5959	0.4359	2.9959	0.0078	2014-02-24 12:26:05.422	2014-02-24 12:26:12.458	2014-02-24 12:26:05.516	2014-02-24 12:26:11.553	2014-02-24 12:26:05.516	2014-02-24 12:26:08.106	2014-02-24 12:26:08.215	2014-02-24 12:26:10.087	2014-02-24 12:26:10.087	2014-02-24 12:26:11.553	16	17	24	16	17	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	136	56	4	false	false	M	H	L	H	0.7180	0.6416	3.8256	0.0294	2014-02-24 12:26:16.483	2014-02-24 12:26:23.768	2014-02-24 12:26:16.717	2014-02-24 12:26:22.832	2014-02-24 12:26:16.717	2014-02-24 12:26:18.916	2014-02-24 12:26:19.041	2014-02-24 12:26:20.913	2014-02-24 12:26:20.913	2014-02-24 12:26:22.832	2	7	17	2	7	17	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	137	57	55	false	false	M	L	H	H	0.7035	0.4603	10.4793	0.0299	2014-02-24 12:26:24.064	2014-02-24 12:26:33.565	2014-02-24 12:26:24.314	2014-02-24 12:26:32.816	2014-02-24 12:26:24.314	2014-02-24 12:26:28.183	2014-02-24 12:26:28.604	2014-02-24 12:26:30.476	2014-02-24 12:26:30.476	2014-02-24 12:26:32.816	12	20	24	12	20	24	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	138	58	2	false	false	M	L	L	H	0.6423	0.4685	3.7918	0.0301	2014-02-24 12:26:33.861	2014-02-24 12:26:41.115	2014-02-24 12:26:34.158	2014-02-24 12:26:39.93	2014-02-24 12:26:34.158	2014-02-24 12:26:36.108	2014-02-24 12:26:36.201	2014-02-24 12:26:38.073	2014-02-24 12:26:38.073	2014-02-24 12:26:39.93	1	2	16	1	2	16	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	139	59	37	false	false	M	H	L	H	0.6462	0.6428	3.8299	0.0312	2014-02-24 12:26:41.412	2014-02-24 12:26:48.556	2014-02-24 12:26:41.692	2014-02-24 12:26:46.981	2014-02-24 12:26:41.692	2014-02-24 12:26:43.174	2014-02-24 12:26:43.299	2014-02-24 12:26:45.171	2014-02-24 12:26:45.171	2014-02-24 12:26:46.981	9	18	21	9	18	21	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	140	60	51	false	false	M	L	H	H	0.7074	0.4483	11.4303	0.0297	2014-02-24 12:26:48.853	2014-02-24 12:26:57.324	2014-02-24 12:26:48.946	2014-02-24 12:26:56.185	2014-02-24 12:26:48.946	2014-02-24 12:26:52.191	2014-02-24 12:26:52.285	2014-02-24 12:26:54.157	2014-02-24 12:26:54.157	2014-02-24 12:26:56.185	4	21	25	4	21	25	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	141	61	1	false	false	M	L	L	H	0.6861	0.4593	3.9548	0.0328	2014-02-24 12:26:57.636	2014-02-24 12:27:05.498	2014-02-24 12:26:57.87	2014-02-24 12:27:04.437	2014-02-24 12:26:57.87	2014-02-24 12:27:01.146	2014-02-24 12:27:01.27	2014-02-24 12:27:03.158	2014-02-24 12:27:03.158	2014-02-24 12:27:04.437	6	26	28	6	26	28	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	142	62	54	false	false	H	H	H	H	0.7621	0.6112	9.6956	0.0312	2014-02-24 12:27:05.81	2014-02-24 12:27:15.076	2014-02-24 12:27:06.06	2014-02-24 12:27:13.111	2014-02-24 12:27:06.06	2014-02-24 12:27:08.992	2014-02-24 12:27:09.086	2014-02-24 12:27:10.958	2014-02-24 12:27:10.958	2014-02-24 12:27:13.111	0	18	27	0	18	27	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p15	143	63	48	false	false	L	L	H	H	0.6186	0.4698	10.2207	0.0291	2014-02-24 12:27:15.373	2014-02-24 12:27:25.404	2014-02-24 12:27:15.482	2014-02-24 12:27:23.625	2014-02-24 12:27:15.482	2014-02-24 12:27:19.304	2014-02-24 12:27:19.382	2014-02-24 12:27:21.254	2014-02-24 12:27:21.254	2014-02-24 12:27:23.625	1	11	24	1	11	14	0.0000	0.0000	0.1714	0.0571	0.1111	2	0.6667	0	2	0.6667	0	0	0.0000	0
p16	0	0	0	false	true	L	L	L	L	0.6060	0.4209	2.4079	0.0019	2014-02-24 13:01:14.983	2014-02-24 13:01:34.249	2014-02-24 13:01:18.165	2014-02-24 13:01:32.97	2014-02-24 13:01:18.165	2014-02-24 13:01:22.174	2014-02-24 13:01:23.828	2014-02-24 13:01:25.7	2014-02-24 13:01:25.7	2014-02-24 13:01:32.97	15	22	28	15	22	28	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p16	1	1	1	false	true	H	H	L	H	0.7532	0.6720	3.7175	0.0302	2014-02-24 13:01:34.561	2014-02-24 13:01:49.677	2014-02-24 13:01:36.651	2014-02-24 13:01:48.819	2014-02-24 13:01:36.651	2014-02-24 13:01:40.598	2014-02-24 13:01:42.002	2014-02-24 13:01:43.874	2014-02-24 13:01:43.874	2014-02-24 13:01:48.819	7	17	26	7	17	26	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
p16	2	2	2	false	true	L	L	H	H	0.6039	0.4695	12.3258	0.0297	2014-02-24 13:01:49.989	2014-02-24 13:02:01.206	2014-02-24 13:01:50.941	2014-02-24 13:02:00.161	2014-02-24 13:01:50.941	2014-02-24 13:01:53.671	2014-02-24 13:01:54.747	2014-02-24 13:01:56.619	2014-02-24 13:01:56.619	2014-02-24 13:02:00.161	2	9	17	2	9	17	0.0000	0.0000	0.0000	0.0000	0.0000	3	1.0000	1	3	1.0000	1	0	0.0000	0
